,authorDisplayName,authorProfileImageUrl,textDisplay,textOriginal,likeCount,publishedAt,dbscanned
825,아아으,https://yt3.ggpht.com/ytc/AKedOLT12Pu3Gx-j2xjhR7XwWmeM5L_XsK0khOgC2A=s48-c-k-c0x00ffffff-no-rj,잭스,잭스,0,20211208,-1
648,돌아온탕아,https://yt3.ggpht.com/1SyoTXx08lB3PmEpGrs6zDKS5Tn4fb3DSn8LyGMG3BdTWVA79jnesrc3Qs5lHka-PSoQzg2P=s48-c-k-c0x00ffffff-no-rj,이게 그 인싸들이 본다는 웹드인가요??,이게 그 인싸들이 본다는 웹드인가요??,0,20211208,-1
649,양우수,https://yt3.ggpht.com/ytc/AKedOLQM72GDHxYk6EwkTtr62j3asCD2mvPISCWhVQ=s48-c-k-c0x00ffffff-no-rj,이세끼는 천재인가,이세끼는 천재인가,0,20211208,-1
380,임상준,https://yt3.ggpht.com/ytc/AKedOLQsUohGLkz3mYeoNGmwYcC85BAMM0wjrV9aEyWb7w=s48-c-k-c0x00ffffff-no-rj,주스월드 생각나네 루시드드림이라 하니까,주스월드 생각나네 루시드드림이라 하니까,0,20211208,-1
381,John Connor,https://yt3.ggpht.com/ZiQ0xrqqaacMxCyU42IO-_iTQGb5XSUDGxFmRbRizIPxiq9GUOBgN3sB0lx094ajT3siFLmlsg=s48-c-k-c0x00ffffff-no-rj,퀄리티.. 이거 실화냐;;;,퀄리티.. 이거 실화냐;;;,0,20211208,-1
375,집수니ᄋᄉᄋ,https://yt3.ggpht.com/ytc/AKedOLQdH19ngagZjal1pwL1tFB6xu2-oXU1SOeUE3EN2w=s48-c-k-c0x00ffffff-no-rj,꿈에서 먹고싶은거 실컷먹겠음...아 상상만해도 햄벅하다😍,꿈에서 먹고싶은거 실컷먹겠음...아 상상만해도 햄벅하다😍,0,20211208,-1
653,지구인,https://yt3.ggpht.com/ytc/AKedOLR_2JQMR3FnIuxhlxW65pUnj32cSsvTcq08rQ=s48-c-k-c0x00ffffff-no-rj,영화 갑시다~~~ 그런데 주인공 미현이 완전 천사다.   모나미 볼펜이 뭐냐~~~,영화 갑시다~~~ 그런데 주인공 미현이 완전 천사다.   모나미 볼펜이 뭐냐~~~,2,20211208,-1
369,김 마래_ Mare Music,https://yt3.ggpht.com/ytc/AKedOLQLkB3l0l-i2sWJ5yw0ea0QBgF3QxyI5wuv9XC8Ow=s48-c-k-c0x00ffffff-no-rj,루시드 드림 영화 있습니다.. ㅎ,루시드 드림 영화 있습니다.. ㅎ,0,20211208,-1
654,리폽,https://yt3.ggpht.com/ytc/AKedOLRr2fXnD9vTPgpTFhrwhLXQ96EEckcYYoSPqQ=s48-c-k-c0x00ffffff-no-rj,뭐야 고몽채널인줄 ㅋㅋㅋㅋ,뭐야 고몽채널인줄 ㅋㅋㅋㅋ,0,20211208,-1
385,지효사랑해❤,https://yt3.ggpht.com/kqwgulkupZ3QqCOK59usUJV714860YQzrbiUjl-Qiu1RvSZ4hqVp01U3BF9XDVym0mFiJwbOdAI=s48-c-k-c0x00ffffff-no-rj,난 학폭까진 안당해봐서 모르겟네,난 학폭까진 안당해봐서 모르겟네,0,20211208,-1
367,이춘식,https://yt3.ggpht.com/ytc/AKedOLQrmQq6HEyrZmQCq7whVGXsRgqQGwDDSOfUYmRT=s48-c-k-c0x00ffffff-no-rj,머야 존잼;; ㅁㅊ,머야 존잼;; ㅁㅊ,0,20211208,-1
658,재부팅,https://yt3.ggpht.com/ytc/AKedOLSEgy_wN4UcDTeIWCLXuhQylQXePJZ2G3y3o_wpvA=s48-c-k-c0x00ffffff-no-rj,20을 왜 지갑에 넣냐 뺏길거 뻔한데 나 안봄,20을 왜 지갑에 넣냐 뺏길거 뻔한데 나 안봄,0,20211208,-1
358,정청,https://yt3.ggpht.com/ytc/AKedOLTWp68G9DG-uWr-9G8reXfRaxt0UflLvkw5c0K_zQ=s48-c-k-c0x00ffffff-no-rj,나였으면 음... 아 너무 야해서 못말하겠다,나였으면 음... 아 너무 야해서 못말하겠다,0,20211208,-1
411,IMNOTOK,https://yt3.ggpht.com/ytc/AKedOLQi4Sd-pS45tvZz5bGkukeyqdyBeWXSdZe9dHxATw=s48-c-k-c0x00ffffff-no-rj,아니 알고리즘뜨길래 무지성으로 봤는데 진용진 나와서 뭐지했네,아니 알고리즘뜨길래 무지성으로 봤는데 진용진 나와서 뭐지했네,0,20211208,-1
930,대호,https://yt3.ggpht.com/AnJpPWkyHhDS1Z0jsZBBtZIru52Lxfnky4wr39UzIli4o0IUXVbqw142F_Yi37G03Xo0ixURYg=s48-c-k-c0x00ffffff-no-rj,오오오오오 드디어 올렸네 영상,오오오오오 드디어 올렸네 영상,0,20211208,-1
354,Hee Gun,https://yt3.ggpht.com/ytc/AKedOLThyNBlup4Eo-L29yrGsp8x0d02mYh5SgDaXo-Qtg=s48-c-k-c0x00ffffff-no-rj,누가 저렇게 현금을 뭉탱이로 들고 다녀! 알고 보니 쌉부자 아냐?! ㅠㅠ 부럽다,누가 저렇게 현금을 뭉탱이로 들고 다녀! 알고 보니 쌉부자 아냐?! ㅠㅠ 부럽다,0,20211208,-1
353,마키미우스,https://yt3.ggpht.com/qVJ4ZvRMY-T7rKvlMlXSjDQbVjfyIfIIOjO64zwSYyfrNlGwVynBQQhvkZKozjNd2qNkWIBeEcA=s48-c-k-c0x00ffffff-no-rj,시간 가는지도 모르고 봤네요,시간 가는지도 모르고 봤네요,0,20211208,-1
352,레톤,https://yt3.ggpht.com/ytc/AKedOLRFKftlA3YX8f_BiJPkHnYlxN3FdnHcY2HDoB2IfZx0SD5F6RqGn7vMy1FIAPPNJyKrTww=s48-c-k-c0x00ffffff-no-rj,난교실에서왼쪽쇠골아레9.26탄을쓰는권총으로맞은적있슴,난교실에서왼쪽쇠골아레9.26탄을쓰는권총으로맞은적있슴,0,20211208,-1
662,반짝호떡,https://yt3.ggpht.com/ytc/AKedOLTbeuJgj_AEixax-J3_XfqCHKyZPqfsKVQiEQ=s48-c-k-c0x00ffffff-no-rj,츠쿠요미의 하위호환이군요,츠쿠요미의 하위호환이군요,0,20211208,-1
402,고요한마음,https://yt3.ggpht.com/ytc/AKedOLRo73AQ-kOk7623C03jMLemScwCEXX1f49sHX3tVA=s48-c-k-c0x00ffffff-no-rj,무편집본 말고 시리즈로 올려주세요 ㅎㅎ,무편집본 말고 시리즈로 올려주세요 ㅎㅎ,0,20211208,-1
350,WOLF Dreamcatcher [채널 재생목록],https://yt3.ggpht.com/ytc/AKedOLRz1P4-isX_YFxTU3cTCWIi0y7yJbuTwjJ3oDwKtw=s48-c-k-c0x00ffffff-no-rj,넷플릭스 인줄,넷플릭스 인줄,0,20211208,-1
386,장찬욱,https://yt3.ggpht.com/ytc/AKedOLTVlghv3qn8kGbgdh87EkZpczDL_2Bfx4FcXg=s48-c-k-c0x00ffffff-no-rj,"<a href=""https://www.youtube.com/watch?v=_EX71hJsN2c&amp;t=9m32s"">9:32</a> 비상교육 중학교 과학 3",9:32 비상교육 중학교 과학 3,0,20211208,-1
366,Chris Brown,https://yt3.ggpht.com/ytc/AKedOLQJ72HQCLHEZSagrQb2vU_66SMDTdz5MSZFVg=s48-c-k-c0x00ffffff-no-rj,주제가 식상해서 구독취소 합니다,주제가 식상해서 구독취소 합니다,1,20211208,-1
292,6.6o6.6,https://yt3.ggpht.com/2THL_r55a1sn84SrV0agXoA0Cx7w0UTWA9dvLdppsIHb9pnF_8YouIb1IUnM1B9vqjpNv8DHGf0=s48-c-k-c0x00ffffff-no-rj,Z플립3 화면비율에 딱맞는 영상은 처음이라 당황스럽다 우오ㅓ우...!!!!,Z플립3 화면비율에 딱맞는 영상은 처음이라 당황스럽다 우오ㅓ우...!!!!,0,20211208,-1
319,티카 YouTube Tica,https://yt3.ggpht.com/-kr3FHe_0fe45ivhkR4dg9ve8lAUzkgsQeew-139AmqlipApSXtK6BAVyOebGH0nBShmXFdl3A=s48-c-k-c0x00ffffff-no-rj,당연히 초특급 미녀와 한강 드라이브^^,당연히 초특급 미녀와 한강 드라이브^^,0,20211208,-1
320,이정환,https://yt3.ggpht.com/ytc/AKedOLRxOYtCNJr9xMHHX8zW3B-ferjZNWhlOQXrqw=s48-c-k-c0x00ffffff-no-rj,요약<br><br><br>??? : 아 x발 꿈이네....,"요약


??? : 아 x발 꿈이네....",0,20211208,-1
641,Eric Cartman,https://yt3.ggpht.com/X2avu0vyJ_W18idkpl2L4oIaRX1mGSfeGdOzJTWwJDVvPzZza-JmrmN81-pX2QLxqj1eGBLlzQ=s48-c-k-c0x00ffffff-no-rj,배우분들 피부가 넘 안 좋네여<br>진심으로 나아지셨으면,"배우분들 피부가 넘 안 좋네여
진심으로 나아지셨으면",1,20211208,-1
642,김지원,https://yt3.ggpht.com/D9wuMHwwQVbEWKCVLrUeu1_5xGyIBJGEyp3uowPKTrA9fG3OLVrOyru6E0MuKWjktx_MXki3CY8=s48-c-k-c0x00ffffff-no-rj,진짜 있는영환줄?,진짜 있는영환줄?,0,20211208,-1
412,입니다,https://yt3.ggpht.com/ytc/AKedOLTji9WhTxsKr1pwOv2ujoCRY2fttDS-KRAtsvAHP5wkug=s48-c-k-c0x00ffffff-no-rj,퀄 ㅇㅈㄴ,퀄 ㅇㅈㄴ,0,20211208,-1
410,Fadco,https://yt3.ggpht.com/ytc/AKedOLSU1vdTHPFwo0uqLIR45zKtJQF19IFI3dThm6l_=s48-c-k-c0x00ffffff-no-rj,ㄹㅇ 무슨 넥플릭스 시리즈 같다 몰입감 미쳤네 ㄷㄷ,ㄹㅇ 무슨 넥플릭스 시리즈 같다 몰입감 미쳤네 ㄷㄷ,2,20211208,-1
409,s p,https://yt3.ggpht.com/ytc/AKedOLTivorYCFTACSuJV_kNXc4mWoGX6B_u1p7QjiV4=s48-c-k-c0x00ffffff-no-rj,"와.. 웹툰, 웹 소설이 영화, 드라마화되듯 진용진님의 이 컨텐츠를 시작으로 유튜브 컨텐츠들도 그런 게 가능하게 될 지도.. 진용진님은 나무보다는 숲을 보는 분 같아서..","와.. 웹툰, 웹 소설이 영화, 드라마화되듯 진용진님의 이 컨텐츠를 시작으로 유튜브 컨텐츠들도 그런 게 가능하게 될 지도.. 진용진님은 나무보다는 숲을 보는 분 같아서..",49,20211208,-1
387,삼성전자차장,https://yt3.ggpht.com/7_QCi6-Wpw9oMAATKCtr0NPItZnn17WfOx7XlrRRZZ8j3m-BrZj6QX_pKtoSxpmZutIpxpWbgw=s48-c-k-c0x00ffffff-no-rj,나같으면 괴롭혔던 애들이랑 직장상사들 다 죽여버릴듯,나같으면 괴롭혔던 애들이랑 직장상사들 다 죽여버릴듯,1,20211208,-1
339,우리엄마,https://yt3.ggpht.com/ytc/AKedOLRB9vj8xqptjYzvr7GYdLX_E2ltMKjjSkoN3Q=s48-c-k-c0x00ffffff-no-rj,아니근데 결말포함이아니네 ㅋㅋ,아니근데 결말포함이아니네 ㅋㅋ,0,20211208,-1
644,루나서버에밀리아,https://yt3.ggpht.com/ytc/AKedOLSO28nAVwXYu2r1rm8IwB2gEN2JJveLWw84-TFy=s48-c-k-c0x00ffffff-no-rj,잼민이 시절 때 20만원 뺏기면 진짜 사람하나 죽여도 될듯...저거면 메이플 메소가 얼마야,잼민이 시절 때 20만원 뺏기면 진짜 사람하나 죽여도 될듯...저거면 메이플 메소가 얼마야,0,20211208,-1
645,피자치킨,https://yt3.ggpht.com/ytc/AKedOLSfnuYFqP8qFSOG4OPOAaiQSnogCDgzK6NSCA=s48-c-k-c0x00ffffff-no-rj,로또번호,로또번호,0,20211208,-1
399,K,https://yt3.ggpht.com/ytc/AKedOLRwYT2mJgp-qnxV-W1XdOvAqkKUp5NKTgzF7DzCaOpRPPDeE7heVVDOq-YBMdLj=s48-c-k-c0x00ffffff-no-rj,ㅡㅡ? 저 영화보고싶은데 어케요?,ㅡㅡ? 저 영화보고싶은데 어케요?,0,20211208,-1
647,agu ccim,https://yt3.ggpht.com/ytc/AKedOLTu8CZklAmYgQo4ie7n-hDgQ4AgAFflAzNjfA=s48-c-k-c0x00ffffff-no-rj,이게머지,이게머지,0,20211208,-1
363,boramae80,https://yt3.ggpht.com/ytc/AKedOLTjJmSYDJmXLeKthET_1gmL0D2wXfyFsC1V1g=s48-c-k-c0x00ffffff-no-rj,잘 민들었다. 주연보다 조연이...,잘 민들었다. 주연보다 조연이...,0,20211208,-1
394,J2S S,https://yt3.ggpht.com/ytc/AKedOLTejc4SuVEdFTAWjWT65dhIZCiGMSu5PJUFSew3=s48-c-k-c0x00ffffff-no-rj,형 멋있네,형 멋있네,0,20211208,-1
392,Love Lindsey,https://yt3.ggpht.com/ytc/AKedOLR7N4QFzmkQE90eKksQPDcJDqBTDHu87b1C-27h2g=s48-c-k-c0x00ffffff-no-rj,"<a href=""https://www.youtube.com/watch?v=_EX71hJsN2c&amp;t=4m48s"">4:48</a> 아니 왜 갑자기 언에듀가 나왘ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",4:48 아니 왜 갑자기 언에듀가 나왘ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,20211208,-1
391,봄이,https://yt3.ggpht.com/ytc/AKedOLSlj8ZrkxiHY4mVEgF0fdc15M8At25JOVIQZ8bsqw=s48-c-k-c0x00ffffff-no-rj,와 마지막 대사 멋있다,와 마지막 대사 멋있다,1,20211208,-1
405,이동열,https://yt3.ggpht.com/ytc/AKedOLTRZoJ1z8xrezSrk8sZUbknk5gHICP5H3A6Aw=s48-c-k-c0x00ffffff-no-rj,환공포증있는데.. 볼펜 허벅지에들어간거 너무 잔인쓰..,환공포증있는데.. 볼펜 허벅지에들어간거 너무 잔인쓰..,0,20211208,-1
431,양태민,https://yt3.ggpht.com/ytc/AKedOLRT8PIQhFZWFzKPjHU1n2pFSn6RWAAjvAOJ4g=s48-c-k-c0x00ffffff-no-rj,피의게임 언제올리냐,피의게임 언제올리냐,0,20211208,-1
346,이요한,https://yt3.ggpht.com/ytc/AKedOLRX9rLN_YIvJ2ibVHruApJPdFcgvc4zxNdnLA=s48-c-k-c0x00ffffff-no-rj,&quot;여기 한 남자가 있습니다&quot;<br>&quot;그렇게 서로의 마음을 확인하게 된 두사람은&quot;<br>유튜브 영화리뷰는 이런 대사 있는게 국룰인데...,"""여기 한 남자가 있습니다""
""그렇게 서로의 마음을 확인하게 된 두사람은""
유튜브 영화리뷰는 이런 대사 있는게 국룰인데...",0,20211208,-1
344,Ingenuity,https://yt3.ggpht.com/ytc/AKedOLQo9mrsFX0wLSbib4dtyULhYoXdNKtPF47ywJ2X3M0=s48-c-k-c0x00ffffff-no-rj,약간 인셉션 학폭 버전 같기도 하고 재밌네요 ㅋㅋㅋㅋㅋㅋ,약간 인셉션 학폭 버전 같기도 하고 재밌네요 ㅋㅋㅋㅋㅋㅋ,1,20211208,-1
310,Zhang Cheng,https://yt3.ggpht.com/ytc/AKedOLQxfo0DSaJSTJfCC2YU6WrT5o1_7tqXim8CBQ=s48-c-k-c0x00ffffff-no-rj,하필 건드린 사람이 특수부대 출신 주제도 한번쯤은 나오겟죠?,하필 건드린 사람이 특수부대 출신 주제도 한번쯤은 나오겟죠?,0,20211208,-1
510,기도,https://yt3.ggpht.com/ytc/AKedOLTzl7jonmr2UdJcIW73Dxcum8gl5r_bJCePoNzuKg=s48-c-k-c0x00ffffff-no-rj,까메오로 나오는 진용진님이 너무 잘생기셨네요.,까메오로 나오는 진용진님이 너무 잘생기셨네요.,0,20211208,-1
686,Soda Ray,https://yt3.ggpht.com/ytc/AKedOLTh6zo4P6eopiwkMy1VcujleamQxdbM4slxrHK9SQ=s48-c-k-c0x00ffffff-no-rj,그것을 알려드림이 그립네...,그것을 알려드림이 그립네...,3,20211208,-1
527,YSgtm,https://yt3.ggpht.com/NDJ2Fo85k3JoFrn1okUYI73ElxQWfWTybbqpF1EnLZ4Z3zqGofUtn0UqES8TUzD4sy-niCL3QlE=s48-c-k-c0x00ffffff-no-rj,이 영화 19금으로 넷플릭스 같은데서 나오면 흥행한다 백퍼,이 영화 19금으로 넷플릭스 같은데서 나오면 흥행한다 백퍼,1,20211208,-1
305,Shayler,https://yt3.ggpht.com/ytc/AKedOLTG6RfpndZJTIoya2Am3uABu7ahIji8oh4E7aSO=s48-c-k-c0x00ffffff-no-rj,이거 넷플릭스 가자,이거 넷플릭스 가자,0,20211208,-1
304,흑스콰치,https://yt3.ggpht.com/ytc/AKedOLQeysKBBFySButy-coJcHy4LsKBMndV3CP5nq4-=s48-c-k-c0x00ffffff-no-rj,와 대작타는 냄새 난다. 대박,와 대작타는 냄새 난다. 대박,2,20211208,-1
569,간지의제왕YouTube,https://yt3.ggpht.com/ytc/AKedOLTsBdJOq1DmSja4pprDjCuEp85WzGZbf9YWdm3JSQ=s48-c-k-c0x00ffffff-no-rj,헐 무편집본이 있데,헐 무편집본이 있데,0,20211208,-1
545,김민석,https://yt3.ggpht.com/ytc/AKedOLRRYc_Aw0x6AY0tRj2ZzA_JXGHx_F1U1f6Cpg=s48-c-k-c0x00ffffff-no-rj,"<a href=""https://www.youtube.com/watch?v=_EX71hJsN2c&amp;t=54m54s"">54:54</a>",54:54,0,20211208,-1
312,불면 내여자,https://yt3.ggpht.com/_pDHYuC6PXTMQUiMJV4wmOLPcHbl1mnO-AiFAIdd2Sx38llhVts00u81Q0gdEbtZS20Az11wDw=s48-c-k-c0x00ffffff-no-rj,오징어게임 지옥 다음엔 이거냐?,오징어게임 지옥 다음엔 이거냐?,0,20211208,-1
690,독일사람,https://yt3.ggpht.com/ytc/AKedOLQ3OFlC56gFNsatvQfNE5bVlKxxhN8BHmDX4w=s48-c-k-c0x00ffffff-no-rj,메이킹도 있으면 올려주세요!!!!!!!!!!!!!,메이킹도 있으면 올려주세요!!!!!!!!!!!!!,2,20211208,-1
571,장일호[ILHO JANG],https://yt3.ggpht.com/ytc/AKedOLTQImgNEj9-f0N6Ze_vNqr2mcQHeh9mm7LBoTutig=s48-c-k-c0x00ffffff-no-rj,아이디어도 좋지만 앞으로 많은컨텐츠가 이정도 길이와 호흡으로 만들어질듯,아이디어도 좋지만 앞으로 많은컨텐츠가 이정도 길이와 호흡으로 만들어질듯,6,20211208,-1
294,김선재,https://yt3.ggpht.com/ytc/AKedOLTUe0nAS4HprkIoTjhAHByehLBxm8LmnELl9Q=s48-c-k-c0x00ffffff-no-rj,이 형 머리속이 궁금하다ㄷㄷ 이런 스토리를 어떻게 생각하는거지???,이 형 머리속이 궁금하다ㄷㄷ 이런 스토리를 어떻게 생각하는거지???,0,20211208,-1
293,J Joo,https://yt3.ggpht.com/ytc/AKedOLQY3Fi8mjyPWmzsbK2Sk6bjXYVJKvxbuY5bmg=s48-c-k-c0x00ffffff-no-rj,왜 리뷰하나 했는데 본인이 나오네 ㅋㅋㅋ,왜 리뷰하나 했는데 본인이 나오네 ㅋㅋㅋ,0,20211208,-1
576,호잇,https://yt3.ggpht.com/ytc/AKedOLTuFp_GVXyjyncyg6lKCRA33bRvImXv-rU3yw=s48-c-k-c0x00ffffff-no-rj,Kbs 드라마스페셜 본느낌 한시간 분량으로 늘려서 드라마스페셜로  만들어도되겠다,Kbs 드라마스페셜 본느낌 한시간 분량으로 늘려서 드라마스페셜로  만들어도되겠다,2,20211208,-1
911,Ki Bum Park,https://yt3.ggpht.com/ytc/AKedOLS205sRCq24TsirPaqKN08lUZObkyaLmOi2gBd3UQ=s48-c-k-c0x00ffffff-no-rj,권악징악.,권악징악.,1,20211208,-1
697,나무아미타불,https://yt3.ggpht.com/QjuwuWDroyiXa7V0vr8KGv7gDIV33wqHQ-lmnQyVrm4-Ys3ZkJlzxEuaZ35mo6uJMUtqTNIb=s48-c-k-c0x00ffffff-no-rj,사이비 종교 영화 같은거 하나 만드셔도 잘하실듯,사이비 종교 영화 같은거 하나 만드셔도 잘하실듯,1,20211208,-1
287,장영환,https://yt3.ggpht.com/ytc/AKedOLTEfFzKItwQyLvHXK9l9BzUQB2SdVlJwGdJXA=s48-c-k-c0x00ffffff-no-rj,대박이네 재밌다 실제로 안나올려나,대박이네 재밌다 실제로 안나올려나,0,20211208,-1
286,으아 항,https://yt3.ggpht.com/ytc/AKedOLTRLbA0t1RM2lfbTeQ7ipYgoSeeIIe-b9dgZ4t3hg=s48-c-k-c0x00ffffff-no-rj,역시 악역이이뻐,역시 악역이이뻐,1,20211208,-1
563,L sake,https://yt3.ggpht.com/ytc/AKedOLRuNuRLhjLRegTvoGXfpCna4_VDbD2YayLotebi1A=s48-c-k-c0x00ffffff-no-rj,재밌고 좋은데 솔~직히 일진들 괴롭히는게<br>너무 오그라드는 설정이네요 약간 2000년대<br>드라마에서나 나올법한.. 그래도 이런<br>컨텐츠 너무 신박하고 좋아요!,"재밌고 좋은데 솔~직히 일진들 괴롭히는게
너무 오그라드는 설정이네요 약간 2000년대
드라마에서나 나올법한.. 그래도 이런
컨텐츠 너무 신박하고 좋아요!",3,20211208,-1
421,J,https://yt3.ggpht.com/ytc/AKedOLR7106nK1EOlDgbP6xasvjMwc8g1E9AuQwVhjKkrQ=s48-c-k-c0x00ffffff-no-rj,리뷰도하냐?ㅋ,리뷰도하냐?ㅋ,0,20211208,-1
313,hiidonthaveausernamehellohellohello,https://yt3.ggpht.com/lAhIoV1qpiLE1tBCDOtyJSTHeNx13hfhbV-i7QnVGyEvUYf9F5De5vWyrbs2HBkpgWarkxjBQNg=s48-c-k-c0x00ffffff-no-rj,에피소드 2 언제? ㅠㅠ,에피소드 2 언제? ㅠㅠ,4,20211208,-1
676,선종연,https://yt3.ggpht.com/ytc/AKedOLQx4w66tVtIg6wnkDkCSOyoYuyexVhy53cP_fk5iA=s48-c-k-c0x00ffffff-no-rj,무한 츠쿠요미네,무한 츠쿠요미네,1,20211208,-1
422,B G,https://yt3.ggpht.com/ytc/AKedOLSxZsX_q0ZplJvTzFHDIw4H9t_D5dxFNWBY6gkLNQ=s48-c-k-c0x00ffffff-no-rj,결국 본인도 자타공인이 되고 또다른 공인들을 키우는 위치까지 올라가셨군요!,결국 본인도 자타공인이 되고 또다른 공인들을 키우는 위치까지 올라가셨군요!,2,20211208,-1
926,타임라인Timeline,https://yt3.ggpht.com/ytc/AKedOLT84MD30L1ippvGcWKjh8nUOCkkMYLIux2XXPE4=s48-c-k-c0x00ffffff-no-rj,폭력 멈춰!!✋,폭력 멈춰!!✋,30,20211208,-1
427,로또1등,https://yt3.ggpht.com/ytc/AKedOLTnt3nDc6INeAkDz5NnYpkDkPoKNsirse_VXA=s48-c-k-c0x00ffffff-no-rj,오....굿굿,오....굿굿,0,20211208,-1
430,유튜브시작7일차,https://yt3.ggpht.com/ytc/AKedOLTjT0ycKC_3MmSx0Fr8P_vcuClJaeRHq_vaa3RH=s48-c-k-c0x00ffffff-no-rj,제작해주셔서 감사합니다 _ _,제작해주셔서 감사합니다 _ _,0,20211208,-1
335,승우,https://yt3.ggpht.com/ytc/AKedOLTg5DJeezHL0KWQkUhmFtkBb8QgBMhVKX35_stufKy9h5Q4qxtcAgYEwXARFEbwCwvVGXs=s48-c-k-c0x00ffffff-no-rj,다음에는 배우공개오디션도 하면 좋을거같아요!,다음에는 배우공개오디션도 하면 좋을거같아요!,0,20211208,-1
668,parisn Ochiri,https://yt3.ggpht.com/ytc/AKedOLR9hVBz9ThI7WJrA6fFvx9jhEKituUML7moeQ=s48-c-k-c0x00ffffff-no-rj,영화마다 꼭 출연해주세요 ㅋㅋㅋㅋㅋ,영화마다 꼭 출연해주세요 ㅋㅋㅋㅋㅋ,0,20211208,-1
669,아로페,https://yt3.ggpht.com/ytc/AKedOLTc89vnNUAccBINRJRujPH4oQhGYA4JlHb1c6BsCQ=s48-c-k-c0x00ffffff-no-rj,배우분들 연기력이 약간 어색하긴하네여,배우분들 연기력이 약간 어색하긴하네여,1,20211208,-1
465,악마,https://yt3.ggpht.com/oJ8LVkl9pmqWQWjN-HaLiZUTbyw5wTYKWnz8zPCvD_r_MnrZ2XJKcwygxnpoML3r1RCQUyxk=s48-c-k-c0x00ffffff-no-rj,제목 수정 안하시나요 ㅋㅋ,제목 수정 안하시나요 ㅋㅋ,1,20211208,-1
679,성이름,https://yt3.ggpht.com/ytc/AKedOLRavdatTcgmeVkS-l-rjvi0DS5OKcmodfBoXg=s48-c-k-c0x00ffffff-no-rj,허허 웹툰 로그아웃이랑 판박이구나,허허 웹툰 로그아웃이랑 판박이구나,1,20211208,-1
330,G1,https://yt3.ggpht.com/ytc/AKedOLQx_IZKdFXRkmISXdi4QFV7ZmBdiiSlr9DY7-yM-g=s48-c-k-c0x00ffffff-no-rj,가장 다방면인 크리에이터<br>근데 그 대부분 성공함,"가장 다방면인 크리에이터
근데 그 대부분 성공함",0,20211208,-1
467,약물탐지견,https://yt3.ggpht.com/ytc/AKedOLSvf11nRM-826yj8nQKAXZyZtdA62OkGhWxyQ=s48-c-k-c0x00ffffff-no-rj,개씹노잼ㅋㅋㅋㅋㅋ,개씹노잼ㅋㅋㅋㅋㅋ,3,20211208,-1
670,고로,https://yt3.ggpht.com/ytc/AKedOLTbGZsPP3yOQVbceIzSTwEb73X1-rxr8t0L8A=s48-c-k-c0x00ffffff-no-rj,애초에 처음부터 다리를 잘라버리면 되는데,애초에 처음부터 다리를 잘라버리면 되는데,0,20211208,-1
479,도둑꾼,https://yt3.ggpht.com/ytc/AKedOLTSJirNr93BOBvxyrN9M0o4NXJz76YeZ2x0dgVOGw=s48-c-k-c0x00ffffff-no-rj,재밌는데요? 언제 있는영화 되나요? ㅋㅋㅋ,재밌는데요? 언제 있는영화 되나요? ㅋㅋㅋ,0,20211208,-1
324,옥수수빵,https://yt3.ggpht.com/N3_Mwk7dRqEMs9SqDbQ1ewYhZQPnxYf4vMSiv4zK8ycwgkSiksXw3ddxNgkuUxf0ZWmy1sswdw=s48-c-k-c0x00ffffff-no-rj,루시드드림,루시드드림,0,20211208,-1
323,khm,https://yt3.ggpht.com/ytc/AKedOLT4tKB6Qx1-efbIDndAwfP9UVAd26Ar_1FeHpLF=s48-c-k-c0x00ffffff-no-rj,약간 총몇명님의 기묘함 속으로 현실판 느낌이다.. 너무 좋네,약간 총몇명님의 기묘함 속으로 현실판 느낌이다.. 너무 좋네,5,20211208,-1
917,지강의,https://yt3.ggpht.com/ytc/AKedOLQ4IX97zimguxqzrJUrXqYK1MuIzepF4NbpnA=s48-c-k-c0x00ffffff-no-rj,여긴 자기 ㄲㅊ 털을 세는 곳이 아닙니다,여긴 자기 ㄲㅊ 털을 세는 곳이 아닙니다,0,20211208,-1
916,썬번,https://yt3.ggpht.com/ytc/AKedOLRmjdNJyggg-OPwPntCcXZk1086gghtJOTdOg=s48-c-k-c0x00ffffff-no-rj,14초 전 못참지,14초 전 못참지,1,20211208,-1
674,문재인,https://yt3.ggpht.com/ytc/AKedOLSd0LXqZ5d4U_wZQXxBHnu3Qqm8nN9wu0DQHjL8Qg=s48-c-k-c0x00ffffff-no-rj,노미현 ㄷㄷㄷㄷㄷㄷㄷ,노미현 ㄷㄷㄷㄷㄷㄷㄷ,1,20211208,-1
329,빠는보틀 Panen Bottle,https://yt3.ggpht.com/ytc/AKedOLRbAwWsA7rnQtFMQLesjQh4Chnr5atmia4spbhQGA=s48-c-k-c0x00ffffff-no-rj,"그능력이면 전세계 예쁜여자들,연예인,아이돌 전부다내꺼지 ㄹㅇㅋㅋ","그능력이면 전세계 예쁜여자들,연예인,아이돌 전부다내꺼지 ㄹㅇㅋㅋ",0,20211208,-1
