,authorDisplayName,authorProfileImageUrl,textDisplay,textOriginal,likeCount,publishedAt,dbscanned
0,진용진,https://yt3.ggpht.com/ytc/AKedOLQZDV-yDWNZbxl8HFifJ3ADj5Bb5nd1r4DNhrksjg=s48-c-k-c0x00ffffff-no-rj,"당신의 없는 영화는 무엇인가요?<br><br><br>배우지원, 광고문의 - jinyongjin.yt@<a href=""http://gmail.com/"">gmail.com</a><br>없는영화 풀버전 업로드 - <a href=""https://abit.ly/detail_studio_yt"">https://abit.ly/detail_studio_yt</a>","당신의 없는 영화는 무엇인가요?


배우지원, 광고문의 - jinyongjin.yt@gmail.com
없는영화 풀버전 업로드 - https://abit.ly/detail_studio_yt",489,20211208,-1
388,Hyeonki Lee,https://yt3.ggpht.com/ytc/AKedOLRPKyj5xvIXAR8f4FnyIYIWPcu4ScL2a0f8WPc-Eg=s48-c-k-c0x00ffffff-no-rj,남자가 피임약을 복용하면 어떻게 되는지 궁금해요,남자가 피임약을 복용하면 어떻게 되는지 궁금해요,0,20211208,-1
398,불나방,https://yt3.ggpht.com/0xGCP7slNtRkNINfq1lGLLOKfNSOnEMwYH2BRu9hnqdTejZpdggeg0oK6w4g_yGMka-pfqv2eg=s48-c-k-c0x00ffffff-no-rj,다음편 너무 기대됩니다.<br><br>언제 업로드 되나요?,"다음편 너무 기대됩니다.

언제 업로드 되나요?",0,20211208,-1
433,우영웅,https://yt3.ggpht.com/ytc/AKedOLSfg6aaaTCqWGWnciaVcIA2l3iEs249NkPkrzrUaA=s48-c-k-c0x00ffffff-no-rj,교복을 입고 자면 나라도 불면증 걸릴듯?,교복을 입고 자면 나라도 불면증 걸릴듯?,0,20211208,-1
451,쉽지않아,https://yt3.ggpht.com/ytc/AKedOLTgky85Rg3l_z4OyyE4yqcWMxtBLq6G8T_r5w=s48-c-k-c0x00ffffff-no-rj,꿈속에서 멈춰하면 진짜 멈춰지나요?,꿈속에서 멈춰하면 진짜 멈춰지나요?,0,20211208,-1
466,수박바,https://yt3.ggpht.com/WD8s5ihHfkWk9Uhq2glpOSv2GfYmZHTQVvrQDPEuhC6w8-er88eZpWk4KXlUW5vnwFhOdzUi=s48-c-k-c0x00ffffff-no-rj,요즘 영화줄거리영상을 너무재미있게보고있는데 진짜 영화한편보고온기분이에요. 없는영화 계속 보고싶어요!!<br>저는 결말포함영상을 좋아하지만 어떻게되는지 풀영상도 보고오겠습니다.,"요즘 영화줄거리영상을 너무재미있게보고있는데 진짜 영화한편보고온기분이에요. 없는영화 계속 보고싶어요!!
저는 결말포함영상을 좋아하지만 어떻게되는지 풀영상도 보고오겠습니다.",2,20211208,-1
474,Min Hyeok,https://yt3.ggpht.com/ytc/AKedOLTSXyGDMhKNAze8LgYa9kv_9j0-i2DPp5VsFkK7=s48-c-k-c0x00ffffff-no-rj,궁금합니다 아파트 거실에서 바닥을 뚫으면 바로 아래층이 보이는지 궁금합니다 확인 해주시면 감사하겠습니다,궁금합니다 아파트 거실에서 바닥을 뚫으면 바로 아래층이 보이는지 궁금합니다 확인 해주시면 감사하겠습니다,0,20211208,-1
482,miumiumiumiu,https://yt3.ggpht.com/ytc/AKedOLRcFJpEZh1OyHkphao4MSFg7qs5d0AEPLHuyA=s48-c-k-c0x00ffffff-no-rj,1. 저렇게 뺏기면서도 또 돈을 들고 다니는 이유는?<br>2. 뜬금없이 모르는 약을 수면제라고 생각하는 이유는?<br>3. 누가 봐도 자기한테 비아냥대는 남자애를 좋아하는 이유는?,"1. 저렇게 뺏기면서도 또 돈을 들고 다니는 이유는?
2. 뜬금없이 모르는 약을 수면제라고 생각하는 이유는?
3. 누가 봐도 자기한테 비아냥대는 남자애를 좋아하는 이유는?",0,20211208,-1
497,Ss KK,https://yt3.ggpht.com/ytc/AKedOLSgdIZUxVS8l1Iw25Dn-edISLy27Ygtec2NDhD9=s48-c-k-c0x00ffffff-no-rj,꿈에서 제 루시드 주식좀 살려주세요.,꿈에서 제 루시드 주식좀 살려주세요.,1,20211208,-1
521,가가미,https://yt3.ggpht.com/ytc/AKedOLS9AltOVbMhQa3EzRO5gMTlLRZdeABHIe-ZwM_ZCg=s48-c-k-c0x00ffffff-no-rj,심리상담가끼리모여서 돈을걸고 협상등 게임하는 영상 만들어주세요!,심리상담가끼리모여서 돈을걸고 협상등 게임하는 영상 만들어주세요!,0,20211208,-1
533,오지용,https://yt3.ggpht.com/ytc/AKedOLSJf0MXp5TCL6eRSrMDsNhWzqCD0QIWoel02A=s48-c-k-c0x00ffffff-no-rj,와 …몰입감 개쩔어.…용진님의 한계는 <br>어디까지인가요,"와 …몰입감 개쩔어.…용진님의 한계는 
어디까지인가요",3,20211208,-1
534,김대원,https://yt3.ggpht.com/ytc/AKedOLT1J8uTIoU7cmdiMen1EvB0g8RWYYmFFAxWww=s48-c-k-c0x00ffffff-no-rj,빨간불에서 초록불로 바뀔때 똑같이 엑셀 밟으면서 차가 갈 수 있을까요,빨간불에서 초록불로 바뀔때 똑같이 엑셀 밟으면서 차가 갈 수 있을까요,1,20211208,-1
564,웃음,https://yt3.ggpht.com/ytc/AKedOLSTvbS0NWvNJr2-67xvzUc_SXe108mtY5LgW4TQ=s48-c-k-c0x00ffffff-no-rj,SNS에서 유행하는 위피앱을 깔면 연애를할수있는게 사실인지 알려주세요,SNS에서 유행하는 위피앱을 깔면 연애를할수있는게 사실인지 알려주세요,0,20211208,-1
578,알파,https://yt3.ggpht.com/9Lxr5NYC52_eja5MbvQWRs-y8IAmZIvFrtkUHTStSXYbTbl-X8OUK_ezlf_xVshLt-BJNwP0SQ=s48-c-k-c0x00ffffff-no-rj,루시드드림 조언을좀 받으셔야겟는데요 ㅎㅎ 디테일이... 조언해드릴수있습니다.,루시드드림 조언을좀 받으셔야겟는데요 ㅎㅎ 디테일이... 조언해드릴수있습니다.,0,20211208,-1
589,뭐,https://yt3.ggpht.com/lWeOwS_mQu2t64r27UMDN_0GRBl6DAeL8U0s4sHM2-YdJihjwSyB78hqSmG-pmZKl8WO0ovgM2o=s48-c-k-c0x00ffffff-no-rj,나도 주기적으로 루시드드림이루어 지는데 나는 신인가?,나도 주기적으로 루시드드림이루어 지는데 나는 신인가?,0,20211208,-1
605,뭉쿠,https://yt3.ggpht.com/ytc/AKedOLQojGaqOvSnY6hr_r5N2B9xtRVaYynteTE-1qwSxQ=s48-c-k-c0x00ffffff-no-rj,요 컨텐츠 만드려고 배우들 연기 한건가요? 아니면 있는 영상 짜집기 한거예요?? 배우들 섭외해서 만든 영상이면 진짜 레전드네요..,요 컨텐츠 만드려고 배우들 연기 한건가요? 아니면 있는 영상 짜집기 한거예요?? 배우들 섭외해서 만든 영상이면 진짜 레전드네요..,5,20211208,-1
620,네임네임2,https://yt3.ggpht.com/ytc/AKedOLROoemldf0woRjcwPExs5Sd3ODbpQhsK3AhO9hO=s48-c-k-c0x00ffffff-no-rj,혹시 작가가 아닌 배우로 나가실 의향이 있으신가요?,혹시 작가가 아닌 배우로 나가실 의향이 있으신가요?,0,20211208,-1
659,박상호,https://yt3.ggpht.com/ytc/AKedOLQ9kP9lkm-7ywJguJPUIlj1aUZrZZuXl7HqMg=s48-c-k-c0x00ffffff-no-rj,한국의 입셉션같은 느낌이랄까?...,한국의 입셉션같은 느낌이랄까?...,0,20211208,-1
678,파초,https://yt3.ggpht.com/ytc/AKedOLRJe_jlNvSzSfjPELmx1yJ3gYuwCZlEr8WdlQ=s48-c-k-c0x00ffffff-no-rj,대박..재밌는데요? 영화로 만들어보죠,대박..재밌는데요? 영화로 만들어보죠,0,20211208,-1
723,네이웃을사랑하라,https://yt3.ggpht.com/ytc/AKedOLS9ABgFaZoHIRFjxkz_eGVAvHAdImQxz7FSG3yPog=s48-c-k-c0x00ffffff-no-rj,풀버전 언제나오나요?,풀버전 언제나오나요?,0,20211208,-1
729,sunyoung eum,https://yt3.ggpht.com/ytc/AKedOLS0YuYShFwxSA6oRNoB3KuBiB5_rT0Vq9W-cQ=s48-c-k-c0x00ffffff-no-rj,우와 너무 속시원하고 재미있어요. 시리즈로 계속 만들어주세요,우와 너무 속시원하고 재미있어요. 시리즈로 계속 만들어주세요,1,20211208,-1
757,섬딤섬,https://yt3.ggpht.com/ytc/AKedOLToQSyiH2LbrzYkpPg-WNloLp4IjHcJk0MLRg=s48-c-k-c0x00ffffff-no-rj,오 개꿀잼ㅋㅋㅋㅋ다음화 있는거에요? 아님 열린결말인가요?,오 개꿀잼ㅋㅋㅋㅋ다음화 있는거에요? 아님 열린결말인가요?,1,20211208,-1
792,이승태,https://yt3.ggpht.com/ytc/AKedOLTnD5dJJAmpWLg0oV1sAw68fUic0qfQw5Pm4S5vxQ=s48-c-k-c0x00ffffff-no-rj,너무너무 재밌어요 대박...<br>앞으로 이런 것 좀 많이 올려주세요ㅜ,"너무너무 재밌어요 대박...
앞으로 이런 것 좀 많이 올려주세요ㅜ",10,20211208,-1
